Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11933126,2020-06-11 09:51:38,2020-06-05 11:18:48,55042880,2802266370,0,50,1041,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933126/SRR11933126.lite.1,SRX8478610,L384,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778553,SAMN15145124,simple,4577,Zea mays,CML411_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,3E42443D6C16C75720A24A39462021E2,8CF1D83523EF344F161A7E736CC787A7
SRR11933125,2020-06-11 09:51:38,2020-06-05 11:17:08,41236233,2100335333,0,50,703,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933125/SRR11933125.lite.1,SRX8478611,L385,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778554,SAMN15145125,simple,4577,Zea mays,CML411_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,9FAE8533A4768E6F2C4B2305E2347078,DD724702362F51AE66953BC96C1E7598
SRR11933124,2020-06-11 09:51:38,2020-06-05 11:17:11,44925846,2286820709,0,50,849,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933124/SRR11933124.lite.1,SRX8478612,L386,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778555,SAMN15145126,simple,4577,Zea mays,CML411_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,0C6541381F69104E261E1B6EBD2BBA6B,E8CE755491A0449BE7C54E68844D3B52
SRR11933123,2020-06-11 09:51:38,2020-06-05 11:14:26,46092921,2347054088,0,50,858,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933123/SRR11933123.lite.1,SRX8478613,L387,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778556,SAMN15145127,simple,4577,Zea mays,CML423_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,24AC20E592A1CF17849B6178C2A5ED77,A341BC97A71531246C296FBCC21D460D
SRR11933122,2020-06-11 09:51:38,2020-06-05 11:10:26,20155461,906846888,0,44,570,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933122/SRR11933122.lite.1,SRX8478614,L388,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778557,SAMN15145128,simple,4577,Zea mays,CML423_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E9ED60E57409606CE6DCE5E88178291B,CA8AA5608B4171AD6DDD5526D1B826EF
SRR11933121,2020-06-11 09:51:38,2020-06-05 11:14:28,34344175,1748089238,0,50,657,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933121/SRR11933121.lite.1,SRX8478615,L389,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778558,SAMN15145129,simple,4577,Zea mays,CML423_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A77EB0B3A2B7B7902253D4CBA2F2D16B,BD6A00B186B9E60A422A50A20EA565D6
SRR11933120,2020-06-11 09:51:38,2020-06-05 11:19:28,57295141,2893705280,0,50,1365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933120/SRR11933120.lite.1,SRX8478616,L390,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778560,SAMN15145130,simple,4577,Zea mays,CML431_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,81397A8E42898248D2BDE22A657EB767,8DD4F8B3F93739BF59D382B136B00980
SRR11933118,2020-06-11 09:51:38,2020-06-05 11:15:42,56212117,2838400531,0,50,1181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933118/SRR11933118.lite.1,SRX8478618,L391,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778561,SAMN15145131,simple,4577,Zea mays,CML431_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EDEB2C49700C14E507A6086E61D256BC,3A0AA899E18E30BE30847EBBFF148EFA
SRR11933117,2020-06-11 09:51:38,2020-06-05 11:35:08,115718728,5891961647,0,50,1775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933117/SRR11933117.lite.1,SRX8478619,L392,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778562,SAMN15145132,simple,4577,Zea mays,CML432_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6D63ED99B8BBA84CD62F25B1DDD4F692,5CF80753067DA6A5389F2D95C69F6394
SRR11933116,2020-06-11 09:51:38,2020-06-05 11:11:05,26673629,1358295081,0,50,436,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933116/SRR11933116.lite.1,SRX8478620,L393,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778563,SAMN15145133,simple,4577,Zea mays,CML433_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,CC6826AA2C93F8A2642B6DFB982A4231,32A5D0BF495C2370BC8164A28E8D54B4
SRR11933115,2020-06-11 09:51:38,2020-06-05 11:15:42,48360418,2460790725,0,50,913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933115/SRR11933115.lite.1,SRX8478621,L394,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778564,SAMN15145134,simple,4577,Zea mays,CML433_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,AEB73E5506A290218F0EF4E912F54A43,B3E83C3215121F33ABF4342E275CDC19
SRR11933114,2020-06-11 09:51:38,2020-06-05 11:22:07,51593637,2624579578,0,50,922,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933114/SRR11933114.lite.1,SRX8478622,L395,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778565,SAMN15145135,simple,4577,Zea mays,CML433_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,78C1E6CA6278FD5AEE9774B9D160E128,016D70EDCBB27C342D389D0E79E42E9F
SRR11933113,2020-06-11 09:51:38,2020-06-05 11:14:49,29878702,1516528888,0,50,413,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933113/SRR11933113.lite.1,SRX8478623,L396,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778566,SAMN15145136,simple,4577,Zea mays,CML454_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,D76CB5F90FFF099999563475B3DA3D4A,B3C971DBD0CB3E41CD6674A08658E25A
SRR11933112,2020-06-11 09:51:38,2020-06-05 11:17:49,48233645,2398630236,0,49,1209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933112/SRR11933112.lite.1,SRX8478624,L397,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778568,SAMN15145137,simple,4577,Zea mays,CML454_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,556F3784F1E612B5988DA9988FCAB14C,911963BB085885D48A1DD341C8C2F099
SRR11933111,2020-06-11 09:51:38,2020-06-05 11:09:33,17963055,847045160,0,47,559,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933111/SRR11933111.lite.1,SRX8478625,L398,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778567,SAMN15145138,simple,4577,Zea mays,CML454_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,DF1000FE3466C5B7A3822D87FFD901FC,3F3017AB36F22606F1D8826740EBC8A3
SRR11933110,2020-06-11 09:51:38,2020-06-05 11:16:01,46725391,2381244100,0,50,708,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933110/SRR11933110.lite.1,SRX8478626,L399,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778569,SAMN15145139,simple,4577,Zea mays,CML470_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,1DE096F750F449A80717E4FD4995672D,F4E830404C61C9AA738428BA3E507178
SRR11933109,2020-06-11 09:51:38,2020-06-05 11:12:31,30177924,1377413772,0,45,791,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933109/SRR11933109.lite.1,SRX8478627,L400,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778570,SAMN15145140,simple,4577,Zea mays,CML470_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,39238AB813F2797C66A214998CA7D840,9383406CF62E853C69372A08201F8461
SRR11933106,2020-06-11 09:51:38,2020-06-05 11:11:31,27548947,1401806411,0,50,486,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933106/SRR11933106.lite.1,SRX8478630,L401,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778573,SAMN15145141,simple,4577,Zea mays,CML479_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5A07ADA63288E5287BCFDBB3B317A2D3,E62A47C00885EDD7CC4231B34A40AB43
SRR11933105,2020-06-11 09:51:38,2020-06-05 11:13:21,40893636,2082568246,0,50,724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933105/SRR11933105.lite.1,SRX8478631,L402,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778574,SAMN15145142,simple,4577,Zea mays,CML479_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,C854AAA0D827D23DC45A32DC01940638,995A332C3AB38695CB64A1E920D2B775
SRR11933104,2020-06-11 09:51:38,2020-06-05 11:14:00,35518159,1807654738,0,50,658,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933104/SRR11933104.lite.1,SRX8478632,L403,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778575,SAMN15145143,simple,4577,Zea mays,CML479_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,D264E9CA03D35C46760ECE42716AFF9C,348F83622B278B3DD5FCD287A88186BE
SRR11933103,2020-06-11 09:51:38,2020-06-05 11:13:32,37515460,1909582411,0,50,658,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933103/SRR11933103.lite.1,SRX8478633,L404,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778576,SAMN15145144,simple,4577,Zea mays,CML479_WW_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,04737E84671C84A3E8FB1D5C117FA80D,641557E811597AB37C0F7D3F613535BE
SRR11933102,2020-06-11 09:51:38,2020-06-05 11:12:20,40427747,2056343000,0,50,786,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933102/SRR11933102.lite.1,SRX8478634,L405,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778577,SAMN15145145,simple,4577,Zea mays,CML480_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,68D752C954F1F4EB7A885FAFD1C0B602,FD32739688688788772BA09442723DD7
SRR11933101,2020-06-11 09:51:38,2020-06-05 11:15:18,42499547,2164912143,0,50,767,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933101/SRR11933101.lite.1,SRX8478635,L406,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778578,SAMN15145146,simple,4577,Zea mays,CML480_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A7080893D24A604F5B8635FA6CF8FC59,E43C41B458984D3C7CDD87052D5AD5F3
SRR11933100,2020-06-11 09:51:38,2020-06-05 11:12:49,36180360,1841657725,0,50,701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933100/SRR11933100.lite.1,SRX8478636,L407,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778580,SAMN15145147,simple,4577,Zea mays,CML480_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B857571BCCE23F3DBA2422E1B219C557,0F111318D82FA4AC0E013CA33D6DA296
SRR11933099,2020-06-11 09:51:38,2020-06-05 11:13:46,43791892,2229769680,0,50,803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933099/SRR11933099.lite.1,SRX8478637,L408,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778581,SAMN15145148,simple,4577,Zea mays,CML493_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,9A50491840700C5AEF83E2A02C26A2C8,93849E590757D29E272F64B238554C8D
SRR11933098,2020-06-11 09:51:38,2020-06-05 11:18:47,53743506,2362931551,0,43,1477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933098/SRR11933098.lite.1,SRX8478638,L409,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778579,SAMN15145149,simple,4577,Zea mays,CML493_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,DBF9471E65D8340E970FAF45A94E1C5B,576FDD4472D3A0430F49A74BFB6A3686
SRR11933097,2020-06-11 09:51:38,2020-06-05 11:13:44,39965724,2032988990,0,50,758,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933097/SRR11933097.lite.1,SRX8478639,L410,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778583,SAMN15145150,simple,4577,Zea mays,CML493_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,FB4D6E4BB876CDAA788F45BDA016CFC6,20B413D4896FF237D56D79849D0C0DA8
SRR11933095,2020-06-11 09:51:38,2020-06-05 11:16:06,55150422,2669122868,0,48,1649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933095/SRR11933095.lite.1,SRX8478641,L411,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778584,SAMN15145151,simple,4577,Zea mays,CML496_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,FDF6C5B1D35475E8E6ADA1396AE236DE,761E6A081978CE0AB3FFBDD0174FF6D4
SRR11933094,2020-06-11 09:51:38,2020-06-05 11:12:17,34287449,1593080571,0,46,935,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933094/SRR11933094.lite.1,SRX8478642,L412,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778585,SAMN15145152,simple,4577,Zea mays,CML496_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,42E9FB103323E0029F59C8B75354061A,A2A0D41CB8C3A9D55521B0C2C30D7D0F
SRR11933093,2020-06-11 09:51:38,2020-06-05 11:14:01,46984303,2392060683,0,50,879,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933093/SRR11933093.lite.1,SRX8478643,L413,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778586,SAMN15145153,simple,4577,Zea mays,CML50_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,7793546BAEAEDB4F93A620CCBD6A772C,3D3DBDD8BAD58020A675C7FAA3DC52CF
SRR11933092,2020-06-11 09:51:38,2020-06-05 11:14:00,44372996,2260066026,0,50,807,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933092/SRR11933092.lite.1,SRX8478644,L414,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778587,SAMN15145154,simple,4577,Zea mays,CML50_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,9EBCFB5194EFF3A586187A4DC281B462,71B94144E1F26FE915D1A61B30FFF15D
SRR11933091,2020-06-11 09:51:38,2020-06-05 11:10:45,28238839,1438553849,0,50,509,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933091/SRR11933091.lite.1,SRX8478645,L415,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778588,SAMN15145155,simple,4577,Zea mays,CML50_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E6077F779C931D5C1A4E7CB6AC1E36B6,B09FF2AFA1444684D7F063E370870346
SRR11933090,2020-06-11 09:51:38,2020-06-05 11:11:29,41727644,1942785746,0,46,1150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933090/SRR11933090.lite.1,SRX8478646,L416,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778589,SAMN15145156,simple,4577,Zea mays,CML69_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,AE5616CE2562B7C204EEBCE4C6CF57B5,8F96DB39DE53D17C648D949C8058D466
SRR11933089,2020-06-11 09:51:38,2020-06-05 11:43:07,164674640,7926086584,0,48,4674,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933089/SRR11933089.lite.1,SRX8478647,L417,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778591,SAMN15145157,simple,4577,Zea mays,CML69_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,90B6B0B914677DCFD5DAE212E7D12971,4BDE67C2FB73219ED1E01823F4D794BB
SRR11933088,2020-06-11 09:51:38,2020-06-05 11:31:00,82329937,3740804335,0,45,2040,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933088/SRR11933088.lite.1,SRX8478648,L418,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778590,SAMN15145158,simple,4577,Zea mays,D863F_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,798C9017FBF3A5C0A4CC1A1171568A78,43DC2DD6D7F5808BAF36FB3599B37168
SRR11933087,2020-06-11 09:51:38,2020-06-05 11:11:57,34449263,1694725057,0,49,1039,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933087/SRR11933087.lite.1,SRX8478649,L419,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778592,SAMN15145159,simple,4577,Zea mays,D863F_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A6A66F0117A9D939040E5F414F8D6640,75363C8450B8BD707CCC522516D84B11
SRR11933086,2020-06-11 09:51:38,2020-06-05 11:11:35,37456723,1906980031,0,50,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933086/SRR11933086.lite.1,SRX8478650,L420,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778593,SAMN15145160,simple,4577,Zea mays,DAN3130_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,435504B27A86BA54E54EE6FEDB288179,2B5C2122426655DD9CBB8C40D65BBEE8
SRR11933084,2020-06-11 09:51:38,2020-06-05 11:11:54,37344267,1901241691,0,50,723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933084/SRR11933084.lite.1,SRX8478652,L421,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778595,SAMN15145161,simple,4577,Zea mays,DAN3130_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,7AFA7C4C1A7F72A289C8CA785AE3C273,538231C37BEED9A7C862A8E56D044E6B
SRR11933083,2020-06-11 09:51:38,2020-06-05 11:08:24,24109614,1201134668,0,49,597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933083/SRR11933083.lite.1,SRX8478653,L422,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778596,SAMN15145162,simple,4577,Zea mays,DAN3130_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,64970899B5ED821A41981DE574CCE4D7,EDE24D3D3604D6D051C8EA27FE3EE98D
SRR11933082,2020-06-11 09:51:38,2020-06-05 11:08:31,19800140,1009329425,0,50,314,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933082/SRR11933082.lite.1,SRX8478654,L423,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778597,SAMN15145163,simple,4577,Zea mays,DAN599_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,FC3626C9C346F6C7654BB3140917891A,10BAAAB2A52F43EB88CB761AE1AF22AE
SRR11933081,2020-06-11 09:51:38,2020-06-05 11:15:23,59559312,2957117772,0,49,1590,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933081/SRR11933081.lite.1,SRX8478655,L424,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778598,SAMN15145164,simple,4577,Zea mays,DAN599_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2AF05F4611412CEF86770DF63E24D7EA,515E12F6F1FD30AAC66EFF336A071993
